OC;Fecha_OC;raz_soc_prove;total;Num_ING;Fecha_Ing;idAlma;DiasDemora
OC-0018-03-17;42800.5332;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;169.64;NI - 03413;42801.5771;21;1
00693-07-2015;42208;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;123.5;NI - 00570;42209.61911;21;1
OC-0026-03-17;42802.49728;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;682.01;NI - 03431;42803.66803;21;1
OC-0058-06-16;42538.4419;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;35.15;NI - 01965;42539.4405;21;1
OC-0075-03-16;42446.46439;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;349.04;NI - 01543;42447.67744;21;1
OC-0106-04-17;42852.62492;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;247.87;NI - 03698;42853.74307;21;1
OC-0107-04-17;42852.63885;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;688.12;NI - 03697;42853.7304;21;1
OC-0108-04-17;42852.65101;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;576.05;NI - 03696;42853.72842;21;1
OC-0130-11-16;42699.44291;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;2691.45;NI - 02741;42700.63947;21;1
OC-0104-05-16;42517.72361;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;11.19;NI - 01889;42519.46661;21;2
00662-07-2015;42199;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;553.06;NI - 00546;42201.45838;21;2
OC-0034-05-16;42501.47785;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;288.58;NI - 01811;42504.6477;21;3
00744-08-2015;42221.77831;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;65.93;NI - 00630;42224.49148;21;3
00554-06-2015;42167;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;2532.61;NI - 00424;42170.62733;21;3
00552-06-2015;42167;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;157.53;NI - 00425;42170.62916;21;3
OC-0102-08-16;42613.61643;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;260.17;NI - 02280;42616.48373;21;3
OC-0075-09-16;42643.46483;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;36.58;NI - 02412;42646.44475;21;3
OC-0082-06-16;42548.46712;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;325.17;NI - 01993;42551.69162;21;3
OC-0101-08-16;42613.6142;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;281.48;NI - 02281;42616.48761;21;3
OC-0056-06-16;42536.75693;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;179.7;NI - 01964;42539.43969;21;3
OC-0030-06-16;42528.611;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;304.03;NI - 01924;42531.40076;21;3
OC-0031-04-17;42832.51536;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;181.22;NI - 03610;42835.62679;21;3
OC-0114-12-16;42732.73437;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;415.49;NI - 02986;42735.40688;21;3
OC-0142-03-17;42824.44294;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;6663.46;NI - 03566;42828.58029;21;4
OC-0142-03-17;42824.44294;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;6663.46;NI - 03567;42828.58418;21;4
OC-0026-06-16;42527.68462;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;93.69;NI - 01923;42531.40026;21;4
00905-09-2015;42252.46796;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;71.39;NI - 00772;42256.43381;21;4
OC-0018-03-17;42800.5332;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;169.64;NI - 03435;42805.48472;21;5
OC-0001-06-16;42522.42171;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;22.66;NI - 01903;42527.70324;21;5
OC-0058-11-16;42685.76509;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;14788.38;NI - 02665;42690.79178;21;5
OC-0058-11-16;42685.76509;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;14788.38;NI - 02666;42690.793;21;5
OC-0061-06-16;42541.64391;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;2.48;NI - 01986;42546.68096;21;5
OC-0052-09-16;42633.74826;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;2857.31;NI - 02374;42639.64407;21;6
OC-0022-05-16;42496.5009;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;2445.19;NI - 01790;42502.61942;21;6
OC-0068-11-16;42689.47433;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;2905.31;NI - 02685;42695.78287;21;6
OC-0018-07-16;42556.71781;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;72.59;NI - 02031;42562.43243;21;6
00660-07-2015;42199.51076;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;339.62;NI - 00552;42205.45273;21;6
OC-0055-04-16;42482.43377;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;323.23;NI - 01736;42491.5185;21;9
OC-0142-03-17;42824.44294;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;6663.46;NI - 03609;42835.62495;21;11
OC-0088-01-17;42755.75409;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;1292.12;NI - 03170;42767.49881;21;12
OC-0071-12-15;42361.64659;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;208.9;NI - 01272;42374.37639;21;13
00620-07-2015;42186.66915;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;397;NI - 00535;42199.66701;21;13
01043-09-2015;42277;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;13.63;NI - 00942;42293.37828;21;16
01241-09-2014;41898.53047;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;429.67;NI - 00219;41915.45687;21;17
01237-09-2014;41898.48422;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;58.96;NI - 00218;41915.45393;21;17
OC-0062-08-16;42599.70963;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;2096.27;NI - 02293;42616.67847;21;17
OC-0054-08-16;42598.74843;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;221.77;NI - 02294;42616.68121;21;18
OC-0063-08-16;42599.71199;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;2338.15;NI - 02239;42619.58713;21;20
OC-0080-02-16;42423.47068;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;1492.98;NI - 01468;42448.63301;21;25
OC-0097-11-16;42696.49895;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;42.11;NI - 02871;42722.48268;21;26
OC-0052-02-16;42417.71511;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;726.18;NI - 01454;42444.57165;21;27
OC-0103-07-16;42578.53772;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;352.23;NI - 02110;42630.67965;21;52
OC-0039-01-17;42747.47892;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;975.44;NI - 03091;42807.60039;21;60
OC-0039-04-16;42479.59732;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;2235.96;NI - 01691;42545.49295;21;66
OC-0033-12-16;42711.77353;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;13617.62;NI - 02954;42780.61855;21;69
OC-0022-08-16;42587.41482;SUMINISTROS GENERALES Y MANTENIMIENTO INDUSTRIAL SRL;491.04;NI - 02159;42656.75067;21;69
01048-09-2015;42277;SUMINISTROS LOGISTICOS INTEGRALES PERU S.A.C. - SLIN PERU S.A.C.;623.81;NI - 00901;42283.69519;21;6
00504-06-2015;42156;SUMINOX ACEROS S.A.C.;22655.48;NI - 00380;42161.41676;21;5
00551-06-2015;42167.44089;TAI LOY SA;44.1;NI - 00417;42167.44783;21;0
00863-08-2015;42247;TAI LOY SA;195;NI - 00732;42247.74459;21;0
OC-0051-04-17;42837.59617;TAI LOY SA;39.9;NI - 03624;42837.62833;14;0
OC-0047-02-17;42775.45945;TAI LOY SA;532.51;NI - 03254;42776.41369;21;1
OC-0094-11-16;42696.4684;TAI LOY SA;722.38;NI - 02710;42697.46553;14;1
OC-0095-07-16;42577.60673;TAI LOY SA;232.83;NI - 02089;42578.73603;14;1
OC-0088-05-16;42514.63185;TAI LOY SA;438.82;NI - 01868;42515.50004;14;1
OC-0133-11-15;42333.48194;TAI LOY SA;195.02;NI - 01168;42335.69497;14;2
OC-0024-09-16;42625.52502;TAI LOY SA;556.61;NI - 02319;42627.44444;14;2
00880-09-2015;42249.65764;TAI LOY SA;638.75;NI - 00748;42251.51805;14;2
00603-06-2015;42179;TAI LOY SA;836.25;NI - 00483;42181.74008;14;2
00603-06-2015;42179;TAI LOY SA;836.25;NI - 00484;42181.74064;14;2
00666-07-2015;42200;TAI LOY SA;302.63;NI - 00548;42203.48396;14;3
01005-09-2015;42269;TAI LOY SA;195.68;NI - 00855;42272.66273;14;3
OC-0034-12-16;42711.79748;TAI LOY SA;357.63;NI - 02830;42714.58761;21;3
OC-0029-08-16;42588.52868;TAI LOY SA;696.14;NI - 02130;42591.64187;14;3
OC-0032-09-16;42626.73715;TAI LOY SA;491.73;NI - 02337;42630.51495;14;4
OC-0050-01-16;42384.50507;TAI LOY SA;842.8;NI - 01325;42388.50848;14;4
OC-0085-03-17;42814.78403;TAI LOY SA;580.63;NI - 03507;42818.46382;21;4
OC-0085-03-17;42814.78403;TAI LOY SA;580.63;NI - 03508;42818.46672;21;4
OC-0085-03-17;42814.78403;TAI LOY SA;580.63;NI - 03509;42818.46862;21;4
OC-0074-06-16;42544.68222;TAI LOY SA;1473.4;NI - 01987;42549.4849;21;5
OC-0074-06-16;42544.68222;TAI LOY SA;1473.4;NI - 01988;42549.49648;14;5
OC-0064-06-16;42542.75192;TAI LOY SA;232.93;NI - 01979;42547.45397;21;5
OC-0028-04-16;42474.63285;TAI LOY SA;651.42;NI - 01678;42479.50425;14;5
OC-0047-02-17;42775.45945;TAI LOY SA;532.51;NI - 03283;42780.79618;21;5
01181-10-2015;42299;TAI LOY SA;332.12;NI - 01001;42304.74233;14;5
00787-08-2015;42230;TAI LOY SA;278.04;NI - 00671;42235.73758;14;5
00163-02-2015;42040;TAI LOY SA;357.16;NI - 00287;42045.62339;14;5
OC-0032-01-16;42380.61601;TAI LOY SA;415.55;NI - 01282;42387.4485;21;7
OC-0064-09-16;42637.4672;TAI LOY SA;228.65;NI - 02397;42644.55612;21;7
OC-0088-12-16;42725.76722;TAI LOY SA;634.1;NI - 02983;42734.50796;14;9
OC-0142-11-16;42702.51264;TAI LOY SA;330.54;NI - 02787;42711.84388;21;9
01220-10-2015;42304;TAI LOY SA;1036.7;NI - 01060;42313.72214;14;9
01220-10-2015;42304;TAI LOY SA;1036.7;NI - 01061;42313.72758;14;9
OC-0063-02-17;42779.63872;TAI LOY SA;1316.65;NI - 03333;42788.50282;14;9
OC-0043-11-15;42317.50231;TAI LOY SA;719.8;NI - 01110;42327.3754;21;10
OC-0071-07-16;42571.66549;TAI LOY SA;392.13;NI - 02075;42581.63542;21;10
00820-08-2015;42237;TAI LOY SA;211.8;NI - 00702;42247.59176;21;10
OC-0029-08-16;42588.52868;TAI LOY SA;696.14;NI - 02181;42599.75212;14;11
OC-0116-03-16;42459.59746;TAI LOY SA;225.68;NI - 01630;42471.65804;21;12
00625-07-2015;42188.50018;TAI LOY SA;272.06;NI - 00525;42200.58972;21;12
OC-0006-11-16;42676.65436;TAI LOY SA;353.42;NI - 02655;42689.76392;21;13
OC-0006-11-16;42676.65436;TAI LOY SA;353.42;NI - 02626;42689.76267;21;13
OC-0006-11-16;42676.65436;TAI LOY SA;353.42;NI - 02630;42689.762;21;13
OC-0017-05-16;42494.53794;TAI LOY SA;419.51;NI - 01770;42509.43451;21;15
OC-0058-10-16;42660.48396;TAI LOY SA;526.53;NI - 02596;42678.75041;14;18
01084-10-2015;42282;TAI LOY SA;678.67;NI - 00916;42317.4645;21;35
OC-0019-10-16;42650.44496;TAI LOY SA;641.44;NI - 02434;42720.40509;21;70
00500-06-2015;42156.48536;TAI LOY SA;271.93;NI - 00366;42237.64865;21;81
OC-0011-08-16;42585.42351;TIENDAS POR DEPARTAMENTO RIPLEY S.A.;1999;NI - 02108;42585.42653;14;0
OC-0080-10-16;42668.48942;TM METALCORP EIRL;5402.51;NI - 02537;42669.76566;21;1
OC-0078-03-17;42814.47146;TM METALCORP EIRL;5265.16;NI - 03536;42822.77469;21;8
OC-0011-12-16;42709.53764;TM METALCORP EIRL;2698.39;NI - 03012;42743.56592;21;34
00760-08-2015;42227;TODO PARA CORTAR Y SOLDAR SAC ;128.05;NI - 00642;42228.67353;21;1
00714-07-2015;42215;TODO PARA CORTAR Y SOLDAR SAC ;310.53;NI - 00591;42217.43906;21;2
00995-09-2015;42269;TODO PARA CORTAR Y SOLDAR SAC ;338.43;NI - 00841;42271.43161;21;2
OC-0016-07-16;42556.64299;TODO PARA CORTAR Y SOLDAR SAC ;281.23;NI - 02025;42558.60374;21;2
OC-0010-09-16;42619.64998;TODO PARA CORTAR Y SOLDAR SAC ;39.65;NI - 02301;42622.53379;21;3
OC-0011-09-16;42619.66103;TODO PARA CORTAR Y SOLDAR SAC ;86.23;NI - 02300;42622.53228;21;3
OC-0042-09-16;42632.47799;TODO PARA CORTAR Y SOLDAR SAC ;187.62;NI - 02354;42635.7557;21;3
OC-0119-11-16;42697.68762;TODO PARA CORTAR Y SOLDAR SAC ;1465.09;NI - 02731;42700.43168;21;3
OC-0035-01-16;42380.73868;TODO PARA CORTAR Y SOLDAR SAC ;141.6;NI - 01300;42383.66006;21;3
OC-0096-11-16;42696.49527;TODO PARA CORTAR Y SOLDAR SAC ;203.34;NI - 02733;42700.55406;21;4
OC-0034-04-16;42478.47202;TODO PARA CORTAR Y SOLDAR SAC ;113.7;NI - 01690;42483.6964;21;5
01056-10-2015;42278;TODO PARA CORTAR Y SOLDAR SAC ;91.1;NI - 00912;42283.72863;21;5
OC-0090-03-16;42452.48643;TODO PARA CORTAR Y SOLDAR SAC ;52.86;NI - 01587;42458.69183;21;6
OC-0031-11-16;42681.4845;TODO PARA CORTAR Y SOLDAR SAC ;79.41;NI - 02651;42689.55728;21;8
01311-09-2014;41907.82815;TODO PARA CORTAR Y SOLDAR SAC ;585.16;NI - 00255;41915.67903;21;8
OC-0067-03-16;42445.53083;TODO PARA CORTAR Y SOLDAR SAC ;92.87;NI - 01570;42457.45415;21;12
OC-0149-11-16;42704.52448;TORRES MEJIA DIANA MILAGROS / CANASTERIA TORRES;6382.6;NI - 02901;42728.49221;21;24
OC-0149-11-16;42704.52448;TORRES MEJIA DIANA MILAGROS / CANASTERIA TORRES;6382.6;NI - 02902;42728.4932;21;24
OC-0061-02-17;42779.52882;TRADI S.A.;507.47;NI - 03282;42780.78999;21;1
01201-10-2015;42304.39905;TRADI S.A.;2860.98;NI - 01004;42305.59517;21;1
OC-0078-02-17;42781.64003;TRADI S.A.;2796.67;NI - 03303;42782.57532;21;1
OC-0109-12-16;42732.46495;TRADI S.A.;3011.07;NI - 02979;42733.50003;21;1
OC-0104-11-15;42327.52684;TRADI S.A.;1142.92;NI - 01146;42329.69249;21;2
OC-0105-11-15;42327.61803;TRADI S.A.;1685.98;NI - 01147;42329.69379;21;2
OC-0075-12-16;42723.66639;TRADI S.A.;46364.39;NI - 02890;42725.82793;21;2
OC-0075-12-16;42723.66639;TRADI S.A.;46364.39;NI - 02891;42725.83607;21;2
OC-0075-12-16;42723.66639;TRADI S.A.;46364.39;NI - 02892;42725.83691;21;2
OC-0065-01-16;42390.4083;TRADI S.A.;159.25;NI - 01341;42392.70445;21;2
OC-0134-03-17;42822.67939;TRADI S.A.;8739.72;NI - 03547;42824.6699;21;2
OC-0036-02-17;42773.49619;TRADI S.A.;386.72;NI - 03246;42775.82207;21;2
OC-0036-02-17;42773.49619;TRADI S.A.;386.72;NI - 03240;42775.81801;21;2
OC-0001-11-16;42676.44765;TRADI S.A.;240.11;NI - 02591;42678.73832;21;2
OC-0003-11-15;42311.51604;TRADI S.A.;3168.97;NI - 01055;42313.65852;21;2
OC-0007-11-15;42311.69937;TRADI S.A.;7748;NI - 01056;42313.65935;21;2
OC-0057-01-16;42387.639;TRADI S.A.;3609.07;NI - 01327;42389.64622;21;2
00534-06-2015;42163;TRADI S.A.;1825.68;NI - 00414;42165.71608;21;2
00516-06-2015;42158;TRADI S.A.;312.46;NI - 00376;42161.38002;21;3
OC-0019-12-15;42347.48165;TRADI S.A.;233.4;NI - 01224;42350.46182;21;3
00872-09-2015;42248;TRADI S.A.;2409.51;NI - 00750;42251.62636;21;3
00873-09-2015;42248;TRADI S.A.;55.11;NI - 00749;42251.62254;21;3
00826-08-2015;42240.43138;TRADI S.A.;6400.24;NI - 00707;42243.74364;21;3
00899-09-2015;42251;TRADI S.A.;3289.56;NI - 00763;42254.43182;21;3
OC-0098-08-16;42613.46451;TRADI S.A.;69084;NI - 02283;42616.49973;21;3
OC-0020-02-17;42769.51439;TRADI S.A.;8560.48;NI - 03207;42772.57769;21;3
OC-0021-02-17;42769.54191;TRADI S.A.;14487.7;NI - 03216;42772.79264;21;3
OC-0021-02-17;42769.54191;TRADI S.A.;14487.7;NI - 03217;42772.79884;21;3
01218-10-2015;42304;TRADI S.A.;2881.18;NI - 01030;42307.69867;21;3
OC-0092-10-16;42669.76828;TRADI S.A.;67170.64;NI - 02561;42672.62965;21;3
OC-0101-11-16;42696.78943;TRADI S.A.;2244.95;NI - 02730;42700.36737;21;4
OC-0109-10-16;42674.69017;TRADI S.A.;1715.32;NI - 02584;42678.48552;21;4
OC-0062-12-15;42360.62481;TRADI S.A.;862.34;NI - 01263;42364.65793;21;4
OC-0001-07-16;42552.5328;TRADI S.A.;809.27;NI - 02008;42556.69207;21;4
OC-0037-04-17;42832.73013;TRADI S.A.;91.13;NI - 03615;42836.56685;21;4
01166-10-2015;42297.41925;TRADI S.A.;4383.55;NI - 00985;42301.55897;21;4
01166-10-2015;42297.41925;TRADI S.A.;4383.55;NI - 00990;42301.57264;21;4
OC-0021-02-17;42769.54191;TRADI S.A.;14487.7;NI - 03215;42773.51227;21;4
OC-0020-02-16;42405.70694;TRADI S.A.;72.12;NI - 01398;42409.48236;21;4
OC-0060-11-15;42320.52639;TRADI S.A.;44.39;NI - 01107;42324.60434;21;4
OC-0046-05-16;42502.63591;TRADI S.A.;963.59;NI - 01822;42506.59576;21;4
OC-0053-08-16;42598.74094;TRADI S.A.;1884.57;NI - 02196;42602.65159;21;4
OC-0033-04-17;42832.63349;TRADI S.A.;964.9;NI - 03614;42836.56283;21;4
00893-09-2015;42250;TRADI S.A.;15943.55;NI - 00762;42254.43064;21;4
00734-08-2015;42220;TRADI S.A.;6493.08;NI - 00628;42224.48099;21;4
OC-0018-02-16;42405.67803;TRADI S.A.;882.73;NI - 01399;42409.48383;21;4
OC-0019-03-16;42433.63962;TRADI S.A.;222.31;NI - 01483;42437.5623;21;4
00710-07-2015;42215.39962;TRADI S.A.;19468.88;NI - 00595;42219.39565;21;4
00513-06-2015;42157;TRADI S.A.;248.07;NI - 00375;42161.37815;21;4
00794-08-2015;42231;TRADI S.A.;877.22;NI - 00673;42236.63388;21;5
00503-06-2015;42156;TRADI S.A.;48910.19;NI - 00378;42161.41312;21;5
00503-06-2015;42156;TRADI S.A.;48910.19;NI - 00374;42161.3752;21;5
00857-08-2015;42244;TRADI S.A.;8993.71;NI - 00744;42249.68191;21;5
OC-0041-12-15;42354.73322;TRADI S.A.;323.47;NI - 01247;42359.70748;21;5
OC-0024-12-15;42349.47785;TRADI S.A.;1870.8;NI - 01226;42354.4431;21;5
OC-0057-01-16;42387.639;TRADI S.A.;3609.07;NI - 01342;42392.70518;21;5
01135-10-2015;42291;TRADI S.A.;3348.56;NI - 00963;42296.47367;21;5
01155-10-2015;42296;TRADI S.A.;1779.27;NI - 00991;42301.57571;21;5
01154-10-2015;42296;TRADI S.A.;1560.67;NI - 00992;42301.57698;21;5
OC-0068-01-16;42392.43324;TRADI S.A.;15046.13;NI - 01368;42397.59447;21;5
OC-0075-03-17;42811.67862;TRADI S.A.;32381.04;NI - 03484;42816.54496;21;5
OC-0084-12-16;42725.47498;TRADI S.A.;1632.31;NI - 02927;42730.49061;21;5
OC-0081-12-16;42724.6446;TRADI S.A.;451.18;NI - 02928;42730.5008;21;6
OC-0066-01-16;42391.40938;TRADI S.A.;2703.33;NI - 01365;42397.5894;21;6
01184-10-2015;42299;TRADI S.A.;26963.4;NI - 01011;42305.61867;21;6
OC-0096-10-16;42670.52914;TRADI S.A.;1283.01;NI - 02545;42676.78653;21;6
OC-0062-04-16;42485.45389;TRADI S.A.;3157.57;NI - 01742;42491.57038;21;6
OC-0049-11-16;42684.71265;TRADI S.A.;24975.51;NI - 02663;42690.5945;21;6
00814-08-2015;42237.47033;TRADI S.A.;6469.33;NI - 00708;42243.74707;21;6
00824-08-2015;42237;TRADI S.A.;3783.86;NI - 00709;42243.74905;21;6
00719-07-2015;42216;TRADI S.A.;1146.3;NI - 00610;42222.62593;21;6
00780-08-2015;42229;TRADI S.A.;82.69;NI - 00669;42235.46211;21;6
00538-06-2015;42164.67477;TRADI S.A.;5702.47;NI - 00432;42170.64741;21;6
00587-06-2015;42174;TRADI S.A.;607.09;NI - 00477;42180.48012;21;6
00715-07-2015;42215;TRADI S.A.;1532.47;NI - 00608;42222.62388;21;7
OC-0027-01-16;42377.63789;TRADI S.A.;534.5;NI - 01304;42384.71582;21;7
01150-10-2015;42294;TRADI S.A.;2241.2;NI - 00989;42301.57152;21;7
01233-10-2015;42307.52305;TRADI S.A.;4222.96;NI - 01050;42314.56746;21;7
OC-0007-11-15;42311.69937;TRADI S.A.;7748;NI - 01076;42318.462;21;7
OC-0012-04-16;42467.68138;TRADI S.A.;295.01;NI - 01652;42474.49485;21;7
OC-0107-03-17;42817.74883;TRADI S.A.;16322.13;NI - 03548;42824.67813;21;7
OC-0092-10-16;42669.76828;TRADI S.A.;67170.64;NI - 02582;42677.58354;21;8
OC-0005-04-16;42466.42349;TRADI S.A.;29727;NI - 01654;42474.55603;21;8
OC-0029-04-16;42475.4232;TRADI S.A.;5703.02;NI - 01687;42483.43757;21;8
00495-05-2015;42153.69591;TRADI S.A.;29541.6;NI - 00377;42161.39163;21;8
00761-08-2015;42227;TRADI S.A.;31362.89;NI - 00668;42235.45685;21;8
OC-0022-01-16;42375.70859;TRADI S.A.;1426.81;NI - 01307;42384.7286;21;9
OC-0022-01-16;42375.70859;TRADI S.A.;1426.81;NI - 01308;42384.7299;21;9
OC-0098-08-16;42613.46451;TRADI S.A.;69084;NI - 02305;42622.62218;21;9
OC-0092-10-16;42669.76828;TRADI S.A.;67170.64;NI - 02590;42678.73435;21;9
OC-0092-10-16;42669.76828;TRADI S.A.;67170.64;NI - 02568;42678.7858;21;9
OC-0119-11-15;42331.69823;TRADI S.A.;2295.64;NI - 01166;42340.59513;21;9
OC-0128-01-17;42763.54855;TRADI S.A.;12109.04;NI - 03198;42772.54851;21;9
OC-0113-03-16;42459.41133;TRADI S.A.;3776.12;NI - 01609;42468.78807;21;9
OC-0094-06-16;42549.77519;TRADI S.A.;29040.06;NI - 02026;42558.60793;21;9
OC-0115-02-17;42788.51982;TRADI S.A.;517.76;NI - 03392;42798.57954;21;10
OC-0050-04-16;42481.43152;TRADI S.A.;320;NI - 01724;42491.48182;21;10
OC-0053-04-16;42481.54595;TRADI S.A.;75054.75;NI - 01730;42491.50247;21;10
OC-0053-04-16;42481.54595;TRADI S.A.;75054.75;NI - 01727;42491.49668;21;10
OC-0053-04-16;42481.54595;TRADI S.A.;75054.75;NI - 01746;42491.59417;21;10
OC-0035-11-16;42682.6957;TRADI S.A.;1355.94;NI - 02628;42692.73415;21;10
01233-10-2015;42307.52305;TRADI S.A.;4222.96;NI - 01077;42318.46314;21;11
OC-0048-04-16;42480.70622;TRADI S.A.;244.59;NI - 01723;42491.48022;21;11
OC-0085-04-17;42846.75609;TRADI S.A.;433.15;NI - 03706;42857.51018;21;11
OC-0097-01-16;42398.71953;TRADI S.A.;1084.54;NI - 01407;42409.49836;21;11
OC-0113-03-16;42459.41133;TRADI S.A.;3776.12;NI - 01621;42471.56129;21;12
OC-0062-04-16;42485.45389;TRADI S.A.;3157.57;NI - 01776;42497.5766;21;12
OC-0041-04-16;42479.62055;TRADI S.A.;5326.15;NI - 01726;42491.48911;21;12
OC-0041-04-16;42479.62055;TRADI S.A.;5326.15;NI - 01729;42491.49818;21;12
OC-0005-04-16;42466.42349;TRADI S.A.;29727;NI - 01671;42478.38638;21;12
OC-0005-04-16;42466.42349;TRADI S.A.;29727;NI - 01672;42478.38774;21;12
OC-0005-01-16;42373.63812;TRADI S.A.;1246.53;NI - 01315;42385.49876;21;12
OC-0017-12-15;42341.75655;TRADI S.A.;3161.89;NI - 01232;42354.48659;21;13
OC-0017-12-15;42341.75655;TRADI S.A.;3161.89;NI - 01233;42354.48786;21;13
01184-10-2015;42299;TRADI S.A.;26963.4;NI - 01051;42312.76577;21;13
OC-0049-11-16;42684.71265;TRADI S.A.;24975.51;NI - 02708;42697.45669;21;13
00495-05-2015;42153.69591;TRADI S.A.;29541.6;NI - 00416;42166.36997;21;13
OC-0111-03-16;42458.68229;TRADI S.A.;16250.03;NI - 01608;42471.56939;21;13
OC-0089-04-16;42490.47077;TRADI S.A.;26646.51;NI - 01801;42504.59722;21;14
OC-0064-02-16;42418.70313;TRADI S.A.;7357.51;NI - 01458;42432.67738;21;14
00503-06-2015;42156;TRADI S.A.;48910.19;NI - 00433;42170.64881;21;14
OC-0044-11-16;42683.75682;TRADI S.A.;366.78;NI - 02711;42697.46907;21;14
OC-0034-11-16;42682.63925;TRADI S.A.;4549.64;NI - 02712;42697.47069;21;15
OC-0053-02-16;42417.71997;TRADI S.A.;1020.57;NI - 01444;42432.63732;21;15
OC-0024-06-16;42527.6304;TRADI S.A.;3019.86;NI - 01975;42542.46106;21;15
OC-0010-11-16;42677.4574;TRADI S.A.;240.11;NI - 02607;42692.70692;21;15
OC-0102-11-16;42697.49316;TRADI S.A.;8291.38;NI - 02806;42712.76403;21;15
OC-0111-03-16;42458.68229;TRADI S.A.;16250.03;NI - 01653;42474.55622;21;16
OC-0126-12-16;42733.77916;TRADI S.A.;1978.68;NI - 03056;42749.53324;21;16
OC-0053-04-16;42481.54595;TRADI S.A.;75054.75;NI - 01772;42497.56519;21;16
OC-0053-04-16;42481.54595;TRADI S.A.;75054.75;NI - 01773;42497.56803;21;16
OC-0098-08-16;42613.46451;TRADI S.A.;69084;NI - 02332;42629.56436;21;16
00686-07-2015;42206;TRADI S.A.;2797.23;NI - 00609;42222.62444;21;16
00986-09-2015;42268;TRADI S.A.;2640.9;NI - 00865;42286.49949;21;18
